file	line	terms	excerpt
docs/archive/AUDITORIA_PROJETO.md	231	matricula	- meta_matriculas (integer)
docs/archive/AUDITORIA_PROJETO.md	232	conversao	- meta_taxa_conversao (numeric)
docs/archive/AUDITORIA_PROJETO.md	281	kpi	| `vw_consolidado_anual` | KPIs consolidados por ano |
docs/archive/AUDITORIA_PROJETO.md	282	kpi	| `vw_unidade_anual` | KPIs por unidade e ano |
docs/archive/AUDITORIA_PROJETO.md	290	kpi	| `get_kpis_consolidados` | p_ano | KPIs consolidados do grupo |
docs/archive/AUDITORIA_PROJETO.md	291	kpi	| `get_kpis_unidade` | p_unidade_codigo, p_ano | KPIs de uma unidade |
docs/archive/AUDITORIA_PROJETO.md	312	kpi	| `useKpisConsolidados(ano)` | KPIs consolidados via RPC | `{ data, loading, error }` |
docs/archive/AUDITORIA_PROJETO.md	313	kpi	| `useKpisUnidade(codigo, ano)` | KPIs de uma unidade via RPC | `{ data, loading, error }` |
docs/archive/AUDITORIA_PROJETO.md	326	kpi	| `useComercialData(ano, unidade)` | Dados comerciais + KPIs calculados | `{ dados, dadosMensais, dadosPorUnidade, kpis, metas, loading, error, refetch }` |
docs/archive/AUDITORIA_PROJETO.md	339	matrícula	| `useCursosData(ano, unidade)` | Ranking de cursos por matrículas | `{ cursos, loading }` |
docs/archive/AUDITORIA_PROJETO.md	370	matricula	matriculasAno: number;
docs/archive/AUDITORIA_PROJETO.md	375	permanencia	permanenciaMeses: number;
docs/archive/AUDITORIA_PROJETO.md	376	inadimplencia	inadimplencia: number;
docs/archive/AUDITORIA_PROJETO.md	380	matricula	evolution: { month, alunos, matriculas, evasoes }[];
docs/archive/AUDITORIA_PROJETO.md	388	matricula	matriculas: number;
docs/archive/AUDITORIA_PROJETO.md	389	inadimplencia	inadimplencia: string;
docs/archive/AUDITORIA_PROJETO.md	394	matricula	type MetricType = 'alunos' | 'matriculas' | 'evasoes' | 'churn' | 'ticket';
docs/archive/AUDITORIA_PROJETO.md	401	experimental	interface ProfessorExperimental { ... } // Dados de professores
docs/archive/AUDITORIA_PROJETO.md	402	matricula	interface CursoMatriculado { ... }      // Dados de cursos
docs/archive/AUDITORIA_PROJETO.md	405	kpi	interface KPIsComerciais { ... }        // KPIs calculados
docs/archive/AUDITORIA_PROJETO.md	439	kpi	get_kpis_consolidados: { Args, Returns }
docs/archive/AUDITORIA_PROJETO.md	440	kpi	get_kpis_unidade: { Args, Returns }
docs/archive/AUDITORIA_PROJETO.md	677	evasão,retenção	## 10. RECOMENDAÇÕES PARA PRÓXIMA FASE (Retenção/Evasão)
docs/archive/AUDITORIA_PROJETO.md	691	permanencia	tempo_permanencia INTEGER, -- meses
docs/archive/AUDITORIA_PROJETO.md	693	matricula	data_matricula DATE,
docs/archive/AUDITORIA_PROJETO.md	694	evasao	data_evasao DATE,
docs/archive/AUDITORIA_PROJETO.md	696	retencao	tentativa_retencao BOOLEAN DEFAULT false,
docs/archive/AUDITORIA_PROJETO.md	697	retencao	retencao_sucesso BOOLEAN DEFAULT false,
docs/archive/AUDITORIA_PROJETO.md	713	retenção	// Calcular métricas de retenção
docs/archive/AUDITORIA_PROJETO.md	721	retencao	src/components/Retencao/
docs/archive/AUDITORIA_PROJETO.md	722	retencao	├── RetencaoDashboard.tsx      # Container principal
docs/archive/AUDITORIA_PROJETO.md	723	kpi,retencao,retenção	├── RetencaoVisaoGeral.tsx     # KPIs de retenção
docs/archive/AUDITORIA_PROJETO.md	724	retencao	├── RetencaoMotivos.tsx        # Análise por motivo
docs/archive/AUDITORIA_PROJETO.md	725	evasão,retencao	├── RetencaoCursos.tsx         # Evasão por curso
docs/archive/AUDITORIA_PROJETO.md	726	evasão,retencao	├── RetencaoProfessores.tsx    # Evasão por professor
docs/archive/AUDITORIA_PROJETO.md	727	retencao	├── RetencaoTendencias.tsx     # Tendências temporais
docs/archive/AUDITORIA_PROJETO.md	728	retencao,retenção	├── RetencaoAcoes.tsx          # Ações de retenção
docs/archive/AUDITORIA_PROJETO.md	729	retencao	└── SidebarRetencao.tsx        # Navegação
docs/archive/AUDITORIA_PROJETO.md	734	retenção	- Adicionar "Retenção" como terceiro módulo no `PageSwitcher`
docs/archive/AUDITORIA_PROJETO.md	753	experimental	5. **Jarvis experimental:** Componentes vazios (`Jarvis-fixed.tsx`, `Jarvis-new.tsx`)
docs/archive/AUDITORIA_PROJETO.md	773	retenção	│  │   App.tsx    │  │  Comercial   │  │  Retenção    │  (futuro)     │
docs/archive/AUDITORIA_PROJETO.md	817	kpi	│  │  get_kpis_consolidados | get_kpis_unidade       │                │
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	1	matrícula	# Auditoria de Sync de Presença e Matrículas
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	3	matrícula	Checklist para verificar gargalos entre os fluxos do Emusys, n8n, sync de presença e contagem de matrículas. Executar periodicamente (sugestão: quinzenal) ou quando métricas de professores parecerem inconsistentes.
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	21	experimental	AND ae.categoria = 'experimental'
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	36	experimental,matrícula	## 2. Matrículas não contadas (experimental_realizada = false)
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	38	experimental,matrícula	**Problema:** Quando o comercial registra a matrícula no Emusys antes do aluno fazer a experimental, o webhook de matrícula marca `converteu = true` mas `experimental_realizada` fica `false`. O sync posterior ignora o...
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	43	experimental	-- Leads convertidos que tinham experimental mas experimental_realizada ficou false
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	44	experimental	SELECT l.id, l.nome, l.professor_experimental_id, p.nome as professor,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	45	conversao,experimental	l.data_contato, l.data_experimental, l.data_conversao,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	46	experimental	l.experimental_realizada, l.converteu, l.unidade_id
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	48	experimental	JOIN professores p ON p.id = l.professor_experimental_id
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	50	experimental	AND l.data_experimental IS NOT NULL
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	51	experimental	AND l.experimental_realizada = false
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	52	experimental	AND l.faltou_experimental IS NOT TRUE
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	57	conversão,experimental,matrícula	**Impacto:** Cada registro nessa query é uma matrícula que NÃO estava sendo contada como conversão pós-experimental do professor. A correção no filtro SQL (aplicada em abril/2026) resolve a contagem, mas o flag `exper...
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	61	experimental	-- Após confirmar que o aluno realmente fez a experimental (verificar no Emusys)
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	62	experimental	UPDATE leads SET experimental_realizada = true
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	63	experimental	WHERE id = <LEAD_ID> AND converteu = true AND data_experimental IS NOT NULL;
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	118	matrícula	## 5. Webhook de matrículas — logs
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	120	matrícula	**Como verificar se matrículas estão sendo processadas:**
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	123	matrícula	-- Últimos registros de matrícula nos logs
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	125	matricula	detalhes->>'data_matricula' as data_matricula,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	128	matricula	WHERE evento = 'matricula_registrada' OR acao = 'convertido'
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	134	matrícula	- `aluno_id` presente = matrícula criou/atualizou o aluno com sucesso
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	159	experimental	**Problema:** O sync confirma experimentais cruzando `lead_experimentais` (status=agendada) com `aulas_emusys` (categoria=experimental). Se o lead já foi convertido antes do sync rodar, a experimental não é confirmada.
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	165	experimental	SELECT le.id, le.nome_aluno, le.data_experimental, le.status, le.professor_experimental_id,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	169	experimental	JOIN professores p ON p.id = le.professor_experimental_id
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	170	experimental	WHERE le.status = 'experimental_agendada'
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	171	experimental	AND le.data_experimental < CURRENT_DATE - interval '7 days'
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	172	experimental	ORDER BY le.data_experimental DESC;
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	177	experimental	SELECT le.id, le.nome_aluno, le.data_experimental, le.status,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	178	experimental	p.nome as professor, l.experimental_realizada
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	181	experimental	JOIN professores p ON p.id = le.professor_experimental_id
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	183	experimental	AND l.experimental_realizada = false
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	184	experimental	AND le.data_experimental >= CURRENT_DATE - interval '90 days'
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	185	experimental	ORDER BY le.data_experimental DESC;
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	195	matrícula	-- Comparar matrículas reais vs contadas para professor X no mês Y
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	197	experimental	SELECT id, nome, status, experimental_realizada, converteu, data_experimental, faltou_experimental
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	199	experimental	WHERE professor_experimental_id = <PROFESSOR_ID>
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	205	matricula	COUNT(*) FILTER (WHERE status IN ('matriculado','convertido')) as matriculas_total,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	206	experimental,matricula	COUNT(*) FILTER (WHERE status IN ('matriculado','convertido') AND experimental_realizada = true) as pos_exp_filtro_antigo,
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	207	matricula	COUNT(*) FILTER (WHERE status IN ('matriculado','convertido')
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	208	experimental	AND (experimental_realizada = true OR (converteu = true AND data_experimental IS NOT NULL AND faltou_experimental IS NOT TRUE))
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	210	experimental	COUNT(*) FILTER (WHERE converteu = true AND experimental_realizada = false AND data_experimental IS NOT NULL) as gap_nao_contados
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	214	matrícula	Se `gap_nao_contados > 0`, existem matrículas que só o filtro novo captura.
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	228	experimental	| Sub-workflow Experimental | `j41tPbyjGXUQUxrN` | Chamado pelo Emusys webhook de aula experimental → registrar_experimental() |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	245	experimental	Emusys aula_experimental_criada
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	246	experimental	→ j41tPbyjGXUQUxrN (registrar_experimental no Supabase + NocoDB)
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	250	matrícula	### Cadeia de matrículas
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	253	matrícula	Emusys webhook matrícula
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	254	matricula	→ Edge Function processar-matricula-emusys
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	266	experimental	**Verificar se a experimental foi registrada:**
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	268	experimental	- Buscar execuções na data da experimental
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	279	experimental	| Lead sem experimental no banco | `j41tPbyjGXUQUxrN` | Execução existiu? Erro no registrar_experimental()? |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	280	experimental	| Experimental não confirmada | sync-presenca-emusys (edge function) | Verificar emusys_sync_log no banco |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	281	matricula,matrícula	| Matrícula não registrada | processar-matricula-emusys (edge function) | Verificar automacao_log e leads_automacao_log |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	300	matrícula	| Matrícula antes da exp | Comercial converte antes da aula | Corrigido | Filtro SQL ampliado |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	303	experimental	| Experimental não confirmada | Lead convertido antes do sync | Parcial | Filtro SQL compensa, flag não corrigido |
docs/archive/AUDITORIA-SYNC-PRESENCA-MATRICULAS.md	310	matrícula	- **Quinzenal:** Verificar itens 1, 2 e 7 (presenças divergentes, matrículas não contadas)
docs/archive/AUDITORIA-BANCO-DADOS.md	35	matricula	| **alunos** (data_matricula) | 2018-05 a 2026-01 | 9 | - | 906 |
docs/archive/AUDITORIA-BANCO-DADOS.md	41	kpi	| **metas_kpi** | 2026-01 a 2026-12 | 1 | 12 | 552 |
docs/archive/AUDITORIA-BANCO-DADOS.md	45	kpi	As views `vw_kpis_*_mensal` estão **hardcoded para retornar apenas dados do mês atual** (`CURRENT_DATE`), ignorando o histórico disponível em `dados_mensais`.
docs/archive/AUDITORIA-BANCO-DADOS.md	48	kpi	- `vw_kpis_comercial_mensal` - Filtra por `EXTRACT(year FROM CURRENT_DATE)`
docs/archive/AUDITORIA-BANCO-DADOS.md	49	kpi	- `vw_kpis_gestao_mensal` - Filtra por `EXTRACT(year FROM CURRENT_DATE)`
docs/archive/AUDITORIA-BANCO-DADOS.md	50	kpi	- `vw_kpis_professor_mensal` - Filtra por `EXTRACT(year FROM CURRENT_DATE)`
docs/archive/AUDITORIA-BANCO-DADOS.md	51	kpi,retencao	- `vw_kpis_retencao_mensal` - Filtra por `EXTRACT(year FROM CURRENT_DATE)`
docs/archive/AUDITORIA-BANCO-DADOS.md	57	matrícula	## 📊 DISTRIBUIÇÃO DE ALUNOS POR ANO DE MATRÍCULA
docs/archive/AUDITORIA-BANCO-DADOS.md	78	matrícula	| Ano | Meses | Alunos (média) | Matrículas | Evasões |
docs/archive/AUDITORIA-BANCO-DADOS.md	85	matrícula	| Mês | Alunos | Matrículas | Evasões |
docs/archive/AUDITORIA-BANCO-DADOS.md	117	permanencia	| tempo_permanencia_meses | integer | YES | Tempo na escola |
docs/archive/AUDITORIA-BANCO-DADOS.md	124	matricula	| tipo_matricula_id | integer | YES | FK → tipos_matricula |
docs/archive/AUDITORIA-BANCO-DADOS.md	125	matricula,matrícula	| data_matricula | date | YES | Data da matrícula |
docs/archive/AUDITORIA-BANCO-DADOS.md	143	experimental	| professor_experimental_id | integer | YES | FK → professores |
docs/archive/AUDITORIA-BANCO-DADOS.md	149	bolsista,pagante	| tipo_aluno | varchar | YES | Tipo (pagante/bolsista) |
docs/archive/AUDITORIA-BANCO-DADOS.md	208	pagante	| alunos_pagantes | integer | Total pagantes |
docs/archive/AUDITORIA-BANCO-DADOS.md	209	matricula,matrícula	| novas_matriculas | integer | Matrículas no mês |
docs/archive/AUDITORIA-BANCO-DADOS.md	214	permanencia,permanência	| tempo_permanencia | integer | Permanência média |
docs/archive/AUDITORIA-BANCO-DADOS.md	215	inadimplencia,inadimplência	| inadimplencia | numeric | % inadimplência |
docs/archive/AUDITORIA-BANCO-DADOS.md	226	evasão	| competencia | date | Mês/ano da evasão |
docs/archive/AUDITORIA-BANCO-DADOS.md	244	matricula,matrícula	| novas_matriculas_total | integer | Total matrículas |
docs/archive/AUDITORIA-BANCO-DADOS.md	245	matricula,matrícula	| novas_matriculas_lamk | integer | Matrículas LAMK |
docs/archive/AUDITORIA-BANCO-DADOS.md	246	matricula,matrícula	| novas_matriculas_emla | integer | Matrículas EMLA |
docs/archive/AUDITORIA-BANCO-DADOS.md	260	matricula,matrícula	| matriculas | integer | Qtd matrículas |
docs/archive/AUDITORIA-BANCO-DADOS.md	266	matricula	#### `tipos_matricula` (5 registros)
docs/archive/AUDITORIA-BANCO-DADOS.md	267	bolsista,matrícula,pagante	Tipos de matrícula disponíveis (pagante, bolsista integral, bolsista parcial, etc.)
docs/archive/AUDITORIA-BANCO-DADOS.md	275	matricula	#### `motivos_nao_matricula` (10 registros)
docs/archive/AUDITORIA-BANCO-DADOS.md	276	conversão	Motivos de não conversão de leads
docs/archive/AUDITORIA-BANCO-DADOS.md	278	trancamento	#### `motivos_trancamento` (10 registros)
docs/archive/AUDITORIA-BANCO-DADOS.md	279	trancamento	Motivos de trancamento
docs/archive/AUDITORIA-BANCO-DADOS.md	313	kpi	#### `metas_kpi` (552 registros)
docs/archive/AUDITORIA-BANCO-DADOS.md	314	kpi	Metas de KPIs por unidade/mês - **Dados de 2026**
docs/archive/AUDITORIA-BANCO-DADOS.md	415	kpi	│  metas_kpi  │     │motivos_saida│     │ prof_cursos │
docs/archive/AUDITORIA-BANCO-DADOS.md	425	experimental	| alunos | professor_experimental_id | professores |
docs/archive/AUDITORIA-BANCO-DADOS.md	427	matricula	| alunos | tipo_matricula_id | tipos_matricula |
docs/archive/AUDITORIA-BANCO-DADOS.md	439	kpi	| metas_kpi | unidade_id | unidades |
docs/archive/AUDITORIA-BANCO-DADOS.md	459	kpi	### Views de KPIs (Principais)
docs/archive/AUDITORIA-BANCO-DADOS.md	463	kpi	| `vw_kpis_comercial_mensal` | KPIs comerciais do mês | ⚠️ Hardcoded CURRENT_DATE |
docs/archive/AUDITORIA-BANCO-DADOS.md	464	kpi	| `vw_kpis_gestao_mensal` | KPIs de gestão do mês | ⚠️ Hardcoded CURRENT_DATE |
docs/archive/AUDITORIA-BANCO-DADOS.md	465	kpi	| `vw_kpis_professor_mensal` | KPIs de professores | ⚠️ Hardcoded CURRENT_DATE |
docs/archive/AUDITORIA-BANCO-DADOS.md	466	kpi,retencao,retenção	| `vw_kpis_retencao_mensal` | KPIs de retenção | ⚠️ Hardcoded CURRENT_DATE |
docs/archive/AUDITORIA-BANCO-DADOS.md	467	kpi	| `vw_kpis_comercial_historico` | KPIs comerciais históricos | ✅ Usa dados_comerciais |
docs/archive/AUDITORIA-BANCO-DADOS.md	468	kpi	| `vw_kpis_professor_historico` | KPIs professores históricos | ✅ Funciona |
docs/archive/AUDITORIA-BANCO-DADOS.md	469	kpi	| `vw_kpis_professor_completo` | KPIs completos professores | ✅ Funciona |
